id,price
15035,522272.27716928284
15036,441708.3034268665
15037,1348980.1596717555
15038,310544.42460857995
15039,320354.03840014816
15040,314227.3607098659
15041,431450.7382410919
15042,666167.7023289014
15043,286348.61090553197
15044,450046.7301943399
15045,668021.1968454102
15046,228736.94474833366
15047,551176.1920703673
15048,530657.848716851
15049,840596.2014498592
15050,220205.01815810057
15051,447324.3090746086
15052,471664.4858353544
15053,1095985.1643604469
15054,425294.0288875179
15055,477009.4272711311
15056,642417.4092257433
15057,1158728.151362095
15058,365273.2701277942
15059,433785.4210528863
15060,423865.629714199
15061,375665.02878730244
15062,573736.5279579728
15063,316736.91003817
15064,592867.0557023744
15065,765450.8356048663
15066,358214.5874577803
15067,601680.3334264024
15068,1025168.7073478403
15069,371308.3198531426
15070,553369.2858909272
15071,557962.2498619129
15072,511323.7692082546
15073,388789.41711816686
15074,381745.9010835995
15075,782317.4405078704
15076,1326978.934191583
15077,399482.0071007855
15078,220142.20549311803
15079,821014.9238156189
15080,457934.6513047518
15081,510162.55739025737
15082,643944.6623907547
15083,259773.60899669246
15084,576909.0011593364
15085,971764.043097088
15086,485619.3802887065
15087,340581.30726689333
15088,481938.11770875414
15089,210975.48429440783
15090,419772.0045460029
15091,291174.99428113125
15092,247151.51870311316
15093,481850.3994709743
15094,292247.1720866983
15095,248793.29449749851
15096,472566.4385001079
15097,864525.6286318457
15098,487324.5622212155
15099,225906.4478321844
15100,441688.33215584396
15101,187886.40467802956
15102,463257.2858433513
15103,739688.7759090257
15104,468147.73828025965
15105,315118.9184330554
15106,511616.9122490587
15107,490420.19570751465
15108,360912.9214896788
15109,323454.65566174674
15110,256583.8654136753
15111,535723.9321983474
15112,425698.82610964734
15113,366876.9239065098
15114,243935.9415677272
15115,413753.41284640454
15116,476467.48308237933
15117,287451.7925632253
15118,463894.5181210459
15119,621159.3474675481
15120,458308.4871999284
15121,247740.8093726284
15122,283109.46892204427
15123,715825.6812222248
15124,486097.29308386886
15125,583257.1352640424
15126,412815.5628266161
15127,852039.1613395929
15128,520301.9049709322
15129,241317.46189002655
15130,228873.54546598645
15131,250953.24350323263
15132,675409.7827467927
15133,1138885.9918654026
15134,522558.60755040887
15135,664159.0156939777
15136,243788.68173402097
15137,660033.3032240409
15138,299433.74792163854
15139,437693.1381046325
15140,600555.5971359224
15141,367818.36109680193
15142,445038.87454469444
15143,557962.0132354316
15144,572350.2862799946
15145,522961.69050499256
15146,497595.2343879568
15147,306043.3165694562
15148,255487.32420752326
15149,488677.9385485201
15150,431776.3224822894
15151,501776.1730051553
15152,310846.19861068996
15153,373204.3095357727
15154,906462.2279237439
15155,195207.3461978571
15156,408380.9848688527
15157,338725.15865195676
15158,356031.5623941591
15159,298419.4472421073
15160,534543.3756770834
15161,1053072.078276667
15162,470183.23999379965
15163,383844.11899226304
15164,508974.1482421913
15165,671919.1774266325
15166,1080580.682837568
15167,561123.9161388132
15168,692918.5671643983
15169,699783.1665061831
15170,198216.76905567793
15171,493425.389273334
15172,257270.94638117208
15173,616109.2042183866
15174,204763.9404217818
15175,215351.1166704917
15176,597021.7384687387
15177,315492.4357606767
15178,423662.27627432713
15179,907044.7540232062
15180,691613.2060499552
15181,287252.35969593626
15182,788582.8675941874
15183,294928.71209470055
15184,451542.9149902676
15185,378308.03079013777
15186,1052037.827168575
15187,419723.74462232087
15188,475846.68697294727
15189,365154.04991845466
15190,652543.6656276492
15191,238515.3356070277
15192,450703.02426086605
15193,541892.1857512713
15194,253505.4920072969
15195,273544.12314136233
15196,563382.9408240081
15197,565486.6313087577
15198,432363.2463520766
15199,361589.83440699166
15200,271885.15665773104
15201,594047.0169975779
15202,428341.5538510341
15203,204247.2353969978
15204,214284.58898877908
15205,401019.34578750754
15206,1663373.7135016231
15207,456240.01477161166
15208,266417.9676467323
15209,320869.24613193737
15210,348408.4105769663
15211,314187.09549446724
15212,741125.7870495198
15213,508981.80534984876
15214,356229.1644934654
15215,436599.3208944324
15216,234909.42178592115
15217,221383.66521697905
15218,478862.4583672594
15219,370105.82264641725
15220,339921.7552441065
15221,711440.7044489519
15222,271651.37693493156
15223,556566.8380358939
15224,533019.6672398895
15225,396749.700698291
15226,213019.18881528746
15227,549431.0679425179
15228,461712.61145595973
15229,575005.0752163469
15230,343173.28766679147
15231,258525.37544610596
15232,490547.08857865137
15233,549770.2652583718
15234,1409965.412880353
15235,435324.1270383525
15236,374054.6218323875
15237,286420.62581066316
15238,579683.2631008063
15239,596888.5029799325
15240,402368.81365213066
15241,362630.74897437874
15242,540245.7436402463
15243,291773.69851105945
15244,698531.8470299785
15245,467028.92528933537
15246,587068.0790928367
15247,341402.763541613
15248,601393.6374215957
15249,354871.8218729785
15250,1533440.83551192
15251,385691.083734129
15252,642775.0815292982
15253,429867.6862487409
15254,417156.5938188057
15255,324759.1637044328
15256,318515.734954914
15257,350371.15268148575
15258,625511.851652243
15259,228899.74859682584
15260,513418.9263354509
15261,268690.28420064645
15262,441469.7802389758
15263,361203.62035062327
15264,467856.45141101745
15265,992030.4226177393
15266,395228.6561533498
15267,468591.23719406046
15268,416855.1568963704
15269,521328.1682195719
15270,928581.0248939063
15271,992026.6002847207
15272,275582.6220898434
15273,261377.89012097672
15274,600713.7858160104
15275,351656.0263327772
15276,486390.0229174802
15277,271308.9668954234
15278,1306504.9549167932
15279,286085.46036835114
15280,612927.6365561903
15281,1130480.191971703
15282,430769.81904192106
15283,246081.20738583387
15284,1086958.6287614694
15285,919065.2239403287
15286,495175.3888124777
15287,716290.3402089198
15288,671817.2421302412
15289,743536.5921718315
15290,389888.3906933199
15291,512481.2109662125
15292,449620.09247977776
15293,516840.4575097089
15294,731990.7096267163
15295,426360.8069967234
15296,200334.76633787464
15297,213930.8614154585
15298,805726.4653774368
15299,397006.69020776293
15300,283107.7278970661
15301,400488.22474202863
15302,202932.2563927696
15303,427848.0404624466
15304,689311.074230074
15305,240140.0977532438
15306,517455.9284391172
15307,609293.6676224046
15308,508013.8663245415
15309,300342.88113644416
15310,404612.595370183
15311,580385.6419155984
15312,451811.452043936
15313,1830329.7924409946
15314,262225.04718505684
15315,1403258.1756635944
15316,345820.7622408522
15317,540359.2745293352
15318,497328.3439523385
15319,1344832.7245186921
15320,560157.6719616867
15321,248925.09937187738
15322,716231.4178870709
15323,298765.52715331665
15324,393568.7493349079
15325,352789.87096503266
15326,654299.9186300277
15327,288604.62405769725
15328,737750.2810392814
15329,551835.9363914292
15330,803919.9242151758
15331,423283.1359440734
15332,532051.3570823093
15333,465476.12505353155
15334,305076.20177758584
15335,534648.366116363
15336,359621.85621816653
15337,207539.16358079278
15338,593244.4547784001
15339,350603.112686502
15340,342209.16114776913
15341,354646.4841186467
15342,226036.21661266076
15343,251966.82781837028
15344,778558.5201604238
15345,197032.75049852737
15346,422254.1879375494
15347,408034.3013685226
15348,1353788.585171853
15349,288565.1807427214
15350,387139.29996300914
15351,469616.0993406115
15352,1507165.512012028
15353,418288.8873377524
15354,301979.3161542404
15355,683593.3100335277
15356,802373.7989653007
15357,746108.8585673196
15358,917523.9237658178
15359,404239.88442578044
15360,475532.1375960284
15361,266224.168034127
15362,529358.1741044777
15363,535827.7271711875
15364,513868.341661461
15365,474353.31309861667
15366,580127.6670882523
15367,392044.59869568277
15368,491352.4116615567
15369,414900.8907734381
15370,489758.64362753805
15371,325525.25387385034
15372,225697.5947054907
15373,357620.88645000645
15374,373198.18973155646
15375,921019.8579021436
15376,403829.03455335187
15377,465852.02017473703
15378,590002.2193097689
15379,297181.4812725124
15380,520617.483831406
15381,857834.4490308545
15382,635696.7237230439
15383,595919.0512075368
15384,317597.7832331169
15385,1655585.2762062317
15386,536395.8825277505
15387,593505.7249102241
15388,440866.63920405606
15389,334368.8941997536
15390,440691.36143259436
15391,266282.5585689763
15392,277417.4358107302
15393,377333.5872292012
15394,426894.0782967712
15395,264746.30820446176
15396,274876.36398499325
15397,512603.0493266382
15398,245173.28694990295
15399,517805.3168972424
15400,785559.9107914334
15401,390647.8813376222
15402,868608.2330716071
15403,270080.28292328765
15404,556557.6383254386
15405,363858.62334327924
15406,962712.9436192691
15407,338318.8103894633
15408,500038.63991916616
15409,675085.5479588116
15410,340975.876844592
15411,474276.59595447144
15412,309584.3313464235
15413,232137.73874113912
15414,315945.3704368029
15415,550225.8651753669
15416,1443051.8145083252
15417,433157.9767631256
15418,405983.5400813238
15419,495409.3097005585
15420,619049.7405182497
15421,619988.1409860477
15422,811036.2815971057
15423,436898.3188012323
15424,457353.78950004466
15425,1632638.8617338464
15426,322018.99182002
15427,669375.5261632566
15428,744743.4969713859
15429,741432.3562023613
15430,414580.6627881199
15431,328445.90125188953
15432,258084.6416753843
15433,496705.6961476065
15434,356016.2973790179
15435,806788.2835610444
15436,458257.29177135124
15437,1174523.3595526263
15438,614130.8809416952
15439,557698.9545075226
15440,656710.165211406
15441,660841.2192976549
15442,505516.58386693546
15443,427036.4159635453
15444,476841.5969205993
15445,475450.4081523828
15446,467258.5313085292
15447,373446.81587217445
15448,237286.67925434973
15449,223716.84223663964
15450,298103.3258109379
15451,568058.4396075913
15452,299057.937399114
15453,553067.6694952727
15454,801389.7689148206
15455,1120205.5138436626
15456,451767.98431806633
15457,499867.5135300859
15458,323260.64721018076
15459,1044995.1003407718
15460,549358.1903173357
15461,409686.2641518661
15462,533254.7748710631
15463,181056.70559826648
15464,262746.3304650968
15465,725750.5941908367
15466,205990.15528518238
15467,510988.1329586641
15468,381316.6256594353
15469,234556.8211126098
15470,485774.6907978601
15471,616599.4456004667
15472,304477.2705091689
15473,570321.2800695378
15474,623757.7188078373
15475,768723.2329898595
15476,548669.7441903733
15477,607319.0251577485
15478,389562.3740524549
15479,274750.41879887116
15480,390170.13020116935
15481,234916.45531441635
15482,1418262.6703431276
15483,290753.4850318583
15484,621793.223854863
15485,241849.63445281392
15486,561985.2853407726
15487,437279.7845241593
15488,257921.1424281964
15489,306642.5226199061
15490,348005.3409326274
15491,266973.3751538347
15492,254532.592280131
15493,345462.89547690784
15494,274653.1843399758
15495,335406.85100059345
15496,657071.9156718345
15497,762784.3551488647
15498,516892.81604092865
15499,786807.8131228552
15500,229624.42655665107
15501,550403.6499810925
15502,348657.3893408668
15503,876113.8343732356
15504,545330.3528600305
15505,230520.85032042375
15506,467320.2494594557
15507,567800.8882148548
15508,552418.8227690002
15509,229022.44323239903
15510,460401.61983607576
15511,1450798.7930848876
15512,209982.28957672796
15513,242672.01557815555
15514,472696.6127504518
15515,1141739.3031497577
15516,361000.27644712443
15517,371911.8788895107
15518,431866.5816327743
15519,365791.97535066603
15520,504687.22816095693
15521,484902.158294766
15522,581186.2166701778
15523,733584.295578281
15524,372251.5799858524
15525,658101.5951633067
15526,272049.8446953539
15527,2107397.0598232322
15528,293562.6272649556
15529,393228.1073329823
15530,270306.79074937693
15531,789455.0307406952
15532,377010.7240401758
15533,695520.341159633
15534,712177.0261491063
15535,469327.3764374305
15536,525019.0869894038
15537,1049713.318252842
15538,353643.53138043464
15539,643093.3212762611
15540,512371.2740491461
15541,536631.9234343686
15542,256882.13847321947
15543,276790.4437373624
15544,1213554.2335117217
15545,2557549.6461080033
15546,280219.2035173987
15547,351089.0174092416
15548,380253.3008869954
15549,633175.3074153754
15550,571690.1018150352
15551,591252.3120953058
15552,474102.82971899817
15553,317278.2649545008
15554,638582.4015120312
15555,343841.5281540206
15556,390282.4610922942
15557,689525.2186246152
15558,848376.2100847977
15559,411955.901496579
15560,514156.36644859746
15561,1108637.9638189983
15562,289682.2660618272
15563,334137.51554172055
15564,343185.5059886069
15565,215208.064777379
15566,940331.7875146108
15567,262058.6957141286
15568,232353.6656055569
15569,422262.061673494
15570,650068.026711168
15571,274209.01047655824
15572,624733.4563524309
15573,274798.0352540531
15574,385593.44145277963
15575,237432.44445159877
15576,446660.0531612575
15577,429705.9240075091
15578,754894.7179064396
15579,350942.93903856335
15580,659546.4994582663
15581,412315.61153169826
15582,1539246.5844799262
15583,403758.5414985193
15584,703928.2554859776
15585,224205.70303939257
15586,843020.3646920599
15587,332611.79428627633
15588,222824.4893268683
15589,472689.36186818284
15590,945920.2239785199
15591,351787.88291416544
15592,1277619.4935883044
15593,286406.2305379031
15594,254599.4969499381
15595,323161.43629845243
15596,186818.19894946527
15597,362355.8534683917
15598,300308.13607302296
15599,449227.12397535914
15600,272376.2141211239
15601,287696.4940467755
15602,366388.2838879683
15603,380576.8416366128
15604,548476.570639312
15605,676739.6339460558
15606,879491.7338915498
15607,1104868.497382562
15608,244601.94013476785
15609,1298746.4828211172
15610,535326.8770536573
15611,753122.82151097
15612,392371.46907322685
15613,311436.14464318525
15614,577345.2431877856
15615,401327.58730833326
15616,280303.42176049895
15617,738413.3117921783
15618,620345.6739221121
15619,435392.46878317243
15620,298821.6627400847
15621,708930.80781938
15622,199576.4106138857
15623,153144.31682058325
15624,383594.1603901625
15625,551542.6587012067
15626,974084.4524424209
15627,516368.76316441037
15628,654665.3905750791
15629,248252.1313324328
15630,245759.95586611485
15631,328793.23975148617
15632,258877.3688835421
15633,553060.5651486026
15634,1400505.9514713986
15635,448709.6839815366
15636,307901.869456656
15637,292308.47129839007
15638,717431.9941455362
15639,750773.6173673592
15640,462679.1272999922
15641,339226.754319613
15642,1554547.9838502752
15643,607933.8947991873
15644,289778.91544123203
15645,644339.1207710962
15646,249643.9160887045
15647,758930.5266363403
15648,290366.04030114674
15649,402734.1107068654
15650,248085.63971502782
15651,473933.4136720924
15652,683307.830297237
15653,234052.55455230482
15654,306784.46316243795
15655,525609.693021392
15656,236504.21484004022
15657,402288.56989903486
15658,248945.27397300617
15659,250831.02197275017
15660,973966.6863065939
15661,268496.1469069101
15662,557986.1797130011
15663,1213706.632471344
15664,332122.57873439905
15665,556104.71407117
15666,284804.9539440428
15667,309181.3336339328
15668,195746.9868418995
15669,516716.9526320376
15670,243999.2164756252
15671,3004344.949355077
15672,440866.1689991018
15673,256968.77569212308
15674,191766.15855564084
15675,659958.8874561687
15676,427450.22380968684
15677,569896.7238726206
15678,418601.1742243346
15679,385199.7317569723
15680,284876.38975391816
15681,1052862.1637574641
15682,637404.8521872471
15683,1881940.4578483042
15684,506386.7122138765
15685,384939.3175401823
15686,327743.6968441017
15687,269504.97551223525
15688,459510.7589544064
15689,346984.8722987322
15690,257327.2620966577
15691,277600.00227063685
15692,230488.23495908143
15693,916208.203535905
15694,599477.070704425
15695,415080.54829304956
15696,1184154.9543582676
15697,324169.3829752756
15698,974352.6838392853
15699,503224.48132197926
15700,386541.2601375433
15701,265879.9972858975
15702,554499.0688907073
15703,443810.4793793539
15704,511448.20329233736
15705,492621.2848467339
15706,515029.0722981128
15707,328842.9539837366
15708,412816.7218995283
15709,375590.23628673534
15710,176439.95523532233
15711,2932449.289675771
15712,1093538.8973825425
15713,221889.05329348013
15714,1164979.2457064353
15715,656384.9451109864
15716,489412.1518036667
15717,437140.65425446915
15718,826113.718615505
15719,898718.6161225055
15720,325339.0137504071
15721,385806.4936569734
15722,525815.9909021641
15723,290279.7183118395
15724,382513.4695899209
15725,314611.36834334553
15726,516677.5718145439
15727,773283.357315973
15728,262376.51428374206
15729,286943.5499973609
15730,598600.7278058187
15731,797615.0822275177
15732,582663.2799089936
15733,507991.4853397923
15734,371877.4130594693
15735,559484.264865855
15736,590234.5968895177
15737,619430.2214219918
15738,361520.1683527491
15739,500734.71617707616
15740,798510.8183391276
15741,601601.8910395032
15742,431572.94938315253
15743,594771.1743476854
15744,469529.3033055481
15745,301832.92148989195
15746,822135.5623355627
15747,559077.1817214779
15748,709116.8829017252
15749,798820.6863908176
15750,463271.46398454305
15751,658995.803311331
15752,502382.2317331207
15753,329801.36057086714
15754,231719.13862637803
15755,536802.3675405007
15756,361176.02771241864
15757,344979.4513655835
15758,551790.9441710572
15759,390626.7568028113
15760,435896.52217702626
15761,592796.4870892261
15762,297373.8797585878
15763,1602599.3344706018
15764,334333.47607550025
15765,441330.3167261906
15766,307789.404789467
15767,519387.05628340313
15768,465054.3739801905
15769,580852.5834477214
15770,453500.5239843369
15771,555471.6088123759
15772,443102.93618551444
15773,965805.0072219025
15774,298415.4609733064
15775,815175.0387219596
15776,617050.2414884006
15777,1024367.3958446915
15778,241178.73420432975
15779,244781.99221254195
15780,727439.7482058721
15781,452100.77911821555
15782,1286329.8648681773
15783,228882.20709179807
15784,815379.0412268653
15785,249239.33599770872
15786,716297.5854253826
15787,362374.0025602359
15788,340476.6846138278
15789,362078.8123083881
15790,681750.8346908216
15791,424571.2353223891
15792,401338.57991561916
15793,394805.8683322885
15794,340742.41361716186
15795,198162.0206633269
15796,414000.79769853293
15797,860226.6532461478
15798,849917.6749153305
15799,661987.8054929656
15800,358181.0982448033
15801,559562.0308372113
15802,578567.384529557
15803,338587.5225839051
15804,324230.5078562178
15805,430734.52073811006
15806,267759.59810698015
15807,685295.7172088689
15808,357722.1251995307
15809,865238.8731587357
15810,473672.7802337104
15811,196737.76806228404
15812,555106.6615652951
15813,258191.4219048439
15814,336380.2043034918
15815,551420.821782248
15816,395982.19533805613
15817,408571.6700033314
15818,567439.0881727863
15819,239356.71757855028
15820,385658.91189164197
15821,511887.98304761585
15822,232640.65844405364
15823,967041.5157553223
15824,647919.876875285
15825,534406.904259253
15826,215623.2423919679
15827,927341.1002966238
15828,1245389.7761529475
15829,551872.2311568885
15830,373025.1007501031
15831,605559.6630879107
15832,494122.0550810173
15833,553713.402509542
15834,814074.5818347783
15835,494380.33507199225
15836,617858.2655563187
15837,539505.484767337
15838,538462.8325011656
15839,212196.91930128014
15840,739169.8309675719
15841,546705.2226417504
15842,551580.5331079046
15843,626127.775412439
15844,277667.4037475166
15845,805789.3152232966
15846,295070.98811698915
15847,913996.872358942
15848,377208.37799553364
15849,314263.6583629182
15850,608711.8128144813
15851,413324.76340758766
15852,808985.6473973932
